Census year,Block ID,Property ID,Base property ID,Street address,CLUE small area,Trading name,Number of patrons,x coordinate,y coordinate,Location
2006,74,106018,106018,395-397 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Horse Bazaar,158,144.96020,-37.81190,POINT (144.9602 -37.8119)
2006,74,108103,108103,244-250 Queen Street MELBOURNE 3000,Melbourne (CBD),Shamiana,200,144.96000,-37.81270,POINT (144.96 -37.8127)
2006,76,589841,105749,221 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Three Degrees,457,144.96570,-37.81070,POINT (144.9657 -37.8107)
2006,77,108572,108572,272 Russell Street MELBOURNE 3000,Melbourne (CBD),Tilt,130,144.96710,-37.81010,POINT (144.9671 -37.8101)
2006,77,108573,108573,270 Russell Street MELBOURNE 3000,Melbourne (CBD),So'bar,90,144.96720,-37.81010,POINT (144.9672 -37.8101)
2006,78,103618,103618,242-284 Exhibition Street MELBOURNE 3000,Melbourne (CBD),Coopers Inn,400,144.97000,-37.80940,POINT (144.97 -37.8094)
2006,78,108991,108991,267-271 Spring Street MELBOURNE 3000,Melbourne (CBD),Elm's Family Hotel,200,144.97140,-37.80860,POINT (144.9714 -37.8086)
2006,84,103207,103207,315-321 Elizabeth Street MELBOURNE 3000,Melbourne (CBD),The Meeting Place,250,144.96150,-37.81120,POINT (144.9615 -37.8112)
2006,84,105449,105449,293-299 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Duke of Kent Hotel,200,144.96050,-37.81080,POINT (144.9605 -37.8108)
2006,85,102597,102597,2-20 Drewery Place MELBOURNE 3000,Melbourne (CBD),Baroq House,303,144.96400,-37.81130,POINT (144.964 -37.8113)
2006,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Hush Bar @ Melbourne Central,200,144.96280,-37.81090,POINT (144.9628 -37.8109)
2006,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Hush Bar @ Melbourne Central,200,144.96280,-37.81090,POINT (144.9628 -37.8109)
2006,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Hoyts Cinemas Limited,300,144.96280,-37.81090,POINT (144.9628 -37.8109)
2006,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Hoyts Cinemas Limited,300,144.96280,-37.81090,POINT (144.9628 -37.8109)
2006,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Kingpin Melbourne Central Pty Ltd,760,144.96280,-37.81090,POINT (144.9628 -37.8109)
2006,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Kingpin Melbourne Central Pty Ltd,760,144.96280,-37.81090,POINT (144.9628 -37.8109)
2006,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Melbourne Central Lion Heart,550,144.96280,-37.81090,POINT (144.9628 -37.8109)
2006,85,105746,105746,183-265 La Trobe Street MELBOURNE 3000,Melbourne (CBD),Melbourne Central Lion Heart,550,144.96280,-37.81090,POINT (144.9628 -37.8109)
2006,87,101023,101023,25 Bennetts Lane MELBOURNE 3000,Melbourne (CBD),Bennetts Lane Jazz Club,300,144.96760,-37.80890,POINT (144.9676 -37.8089)
2006,87,106057,106057,106 Little Lonsdale Street MELBOURNE 3000,Melbourne (CBD),Troika Bar,60,144.96860,-37.80920,POINT (144.9686 -37.8092)
2006,87,108565,108565,312-318 Russell Street MELBOURNE 3000,Melbourne (CBD),Hyde,269,144.96680,-37.80930,POINT (144.9668 -37.8093)
2006,95,109315,109315,407-409 Swanston Street MELBOURNE 3000,Melbourne (CBD),Bunker Lounge Bar,92,144.96320,-37.80900,POINT (144.9632 -37.809)
2006,97,103615,103615,333-351 Exhibition Street MELBOURNE 3000,Melbourne (CBD),The Owl & The Pussycat,100,144.96800,-37.80780,POINT (144.968 -37.8078)
2006,710,108617,108617,375-385 St Kilda Road MELBOURNE 3004,Melbourne (Remainder),Royce On St Kilda Road,120,144.97550,-37.83510,POINT (144.9755 -37.8351)
2006,760,108642,108642,497-503 St Kilda Road MELBOURNE 3004,Melbourne (Remainder),Rok's Cafe,230,144.97910,-37.84330,POINT (144.9791 -37.8433)
2006,327,102352,102352,171-173 Curzon Street NORTH MELBOURNE 3051,North Melbourne,Albion Hotel,150,144.94860,-37.79890,POINT (144.9486 -37.7989)
2006,345,103402,103402,33 Errol Street NORTH MELBOURNE 3051,North Melbourne,Townhall Hotel North Melbourne,220,144.94900,-37.80410,POINT (144.949 -37.8041)
2006,347,110920,110920,161-163 Errol Street NORTH MELBOURNE 3051,North Melbourne,Limerick Castle Hotel & Restaurant,50,144.94960,-37.80120,POINT (144.9496 -37.8012)
2006,355,105636,105636,46-50 Leveson Street NORTH MELBOURNE 3051,North Melbourne,The Leveson,400,144.95150,-37.80370,POINT (144.9515 -37.8037)
2006,358,107887,107887,351-359 Queensberry Street NORTH MELBOURNE 3051,North Melbourne,The Keeper's Arm,240,144.95600,-37.80400,POINT (144.956 -37.804)
2006,358,109829,109829,312-316 Victoria Street NORTH MELBOURNE 3051,North Melbourne,Victoria Hotel,130,144.95570,-37.80560,POINT (144.9557 -37.8056)
2006,361,109842,109842,240-248 Victoria Street NORTH MELBOURNE 3051,North Melbourne,Central Club Hotel,150,144.95810,-37.80590,POINT (144.9581 -37.8059)
2006,362,109843,109843,232-238 Victoria Street MELBOURNE 3000,North Melbourne,The Public Bar Hotel,180,144.95860,-37.80590,POINT (144.9586 -37.8059)
2006,369,103507,103507,86-90 Errol Street NORTH MELBOURNE 3051,North Melbourne,Court House Hotel,50,144.95000,-37.80290,POINT (144.95 -37.8029)
2006,375,103810,103810,5-17 Flemington Road NORTH MELBOURNE 3051,North Melbourne,RMIT Village Old Melbourne,356,144.95580,-37.80140,POINT (144.9558 -37.8014)
2006,376,508976,110862,42 Courtney Street NORTH MELBOURNE 3051,North Melbourne,Metropolitan Hotel,120,144.95400,-37.80140,POINT (144.954 -37.8014)
2006,377,102236,102236,56-58 Courtney Street NORTH MELBOURNE 3051,North Melbourne,The Castle Hotel,317,144.95300,-37.80090,POINT (144.953 -37.8009)
2006,378,103818,103818,75-79 Flemington Road NORTH MELBOURNE 3051,North Melbourne,Redback Brewery Hotel,650,144.95330,-37.79900,POINT (144.9533 -37.799)
2006,270,104468,104468,156-292 Grattan Street PARKVILLE 3010,Parkville,University House,611,144.96120,-37.79690,POINT (144.9612 -37.7969)
2006,270,104468,104468,156-292 Grattan Street PARKVILLE 3010,Parkville,INU Bar & Restuarant,200,144.96120,-37.79690,POINT (144.9612 -37.7969)
2006,904,556742,556742,419-443 Royal Parade PARKVILLE 3052,Parkville,Vibe Hotel,96,144.95880,-37.78290,POINT (144.9588 -37.7829)
2006,915,108456,108456,43-49 Royal Parade PARKVILLE 3052,Parkville,Naughtons Hotel,120,144.95750,-37.79550,POINT (144.9575 -37.7955)
2006,730,609329,110401,334-342 City Road SOUTHBANK 3006,Southbank,Eve Bar Lounge,600,144.95740,-37.82780,POINT (144.9574 -37.8278)
2006,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,P J O'Briens Irish Pub,350,144.96630,-37.82070,POINT (144.9663 -37.8207)
2006,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,Mecca,200,144.96630,-37.82070,POINT (144.9663 -37.8207)
2006,753,110606,110380,3 Southgate Avenue SOUTHBANK 3006,Southbank,Bear Brass,200,144.96630,-37.82070,POINT (144.9663 -37.8207)
2006,801,559161,559161,3-7 Riverside Quay SOUTHBANK 3006,Southbank,Eureka 89 Pty Ltd,150,144.96450,-37.82170,POINT (144.9645 -37.8217)
2006,801,559161,559161,3-7 Riverside Quay SOUTHBANK 3006,Southbank,Belgian Beer Cafe Eureka,638,144.96450,-37.82170,POINT (144.9645 -37.8217)
2006,802,575820,575820,1-9 Freshwater Place SOUTHBANK 3006,Southbank,BLVD Bar,562,144.96220,-37.82170,POINT (144.9622 -37.8217)
2006,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Fidel's Bar & Lounge,100,144.95860,-37.82320,POINT (144.9586 -37.8232)
2006,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Kingpin Bowling,347,144.95860,-37.82320,POINT (144.9586 -37.8232)
2006,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,The Pub At Crown,300,144.95860,-37.82320,POINT (144.9586 -37.8232)
2006,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Number 8,200,144.95860,-37.82320,POINT (144.9586 -37.8232)
2006,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Cafe Greco,508,144.95860,-37.82320,POINT (144.9586 -37.8232)
2006,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Automatic Cafe,340,144.95860,-37.82320,POINT (144.9586 -37.8232)
2006,803,111175,110477,8 Whiteman Street SOUTHBANK 3006,Southbank,Waterfront,349,144.95860,-37.82320,POINT (144.9586 -37.8232)
2006,804,110988,110988,7-9 South Wharf SOUTHBANK 3006,Southbank,Atlantic South Wharf Function Centre,1300,144.95040,-37.82410,POINT (144.9504 -37.8241)
2006,807,108054,108054,40-56 Queens Bridge Street SOUTHBANK 3006,Southbank,Crown Promenade Hotel,150,144.95970,-37.82400,POINT (144.9597 -37.824)
2006,861,102503,102503,161-173 Domain Road SOUTH YARRA 3141,South Yarra,Botanical Hotel,245,144.98170,-37.83430,POINT (144.9817 -37.8343)
2006,424,109706,109706,297-307 Victoria Street WEST MELBOURNE 3003,West Melbourne (Residential),Jawa Bar,40,144.95140,-37.80560,POINT (144.9514 -37.8056)
2006,435,107481,107481,65-67 Peel Street WEST MELBOURNE 3003,West Melbourne (Residential),Loki Bar,140,144.95550,-37.80670,POINT (144.9555 -37.8067)
2007,204,101613,101613,377-391 Cardigan Street CARLTON 3053,Carlton,Clyde Hotel,239,144.96580,-37.79730,POINT (144.9658 -37.7973)
2007,214,106186,106186,414-422 Lygon Street CARLTON 3053,Carlton,Percys Bar & Bistro,120,144.96780,-37.79690,POINT (144.9678 -37.7969)
2007,215,108202,108202,415-421 Rathdowne Street CARLTON 3053,Carlton,Clare Castle Hotel,50,144.97040,-37.79650,POINT (144.9704 -37.7965)
2007,217,103102,103102,171-175 Elgin Street CARLTON 3053,Carlton,Pugg Mahones,500,144.96870,-37.79750,POINT (144.9687 -37.7975)
2007,218,106215,106215,298 Lygon Street CARLTON 3053,Carlton,Carlton Yacht Club Bar,60,144.96740,-37.80000,POINT (144.9674 -37.8)
2007,218,106222,106222,270-276 Lygon Street CARLTON 3053,Carlton,University Hotel,111,144.96720,-37.80050,POINT (144.9672 -37.8005)
2007,227,576967,576967,184 Rathdowne Street CARLTON 3053,Carlton,Rathdowne Tavern,140,144.97120,-37.79480,POINT (144.9712 -37.7948)
2007,228,101450,101450,223-227 Canning Street CARLTON 3053,Carlton,Dan O'Connell Hotel,600,144.97340,-37.79300,POINT (144.9734 -37.793)
