"","block_year","ev_clue_small_area","dv_parking_per_dwelling","ev_percent_single_bedroom","ev_percent_two_bedrooms","ev_percent_three_bedrooms","ev_percent_student_accommodation","ev_bike_per_dwelling","block_id","census_year","bar_pub_patron_limit","cafe_restaurant_seats_indoor","cafe_restaurant_seats_outdoor","dwelling_house_townhouse","dwelling_residential_apartments","dwelling_student_apartments","m2_commercial_accommodation","m2_common_area","m2_community_use","m2_educational_research","m2_entertainment_recreation_indoor","m2_equipment_installation","m2_hospital_clinic","m2_house_townhouse","m2_institutional_accommodation","m2_manufacturing","m2_office","m2_park_reserve","m2_parking_commercial_covered","m2_parking_commercial_uncovered","m2_parking_private_covered","m2_parking_private_uncovered","m2_performances_conferences_ceremonies","m2_private_outdoor_space","m2_public_display_area","m2_residential_apartment","m2_retail_cars","m2_retail_shop","m2_retail_showroom","m2_retail_stall","m2_sports_and_recreation_outdoor","m2_square_promenade","m2_storage","m2_student_accommodation","m2_transport","m2_transport_storage_uncovered","m2_unoccupied_under_construction","m2_unoccupied_under_demolition_condemned","m2_unoccupied_under_renovation","m2_unoccupied_undeveloped_site","m2_unoccupied_unused","m2_wholesale","m2_workshop_studio","parking_n_commercial","parking_n_private","parking_n_residential","services_accommodation_and_food","services_administrative_and_support","services_agriculture_forestry_and_fishing","services_arts_and_recreation","services_construction","services_education_and_training","services_electricity_gas_water_and_waste","services_financial_and_insurance","services_health_care_and_social_assistance","services_information_media_and_telecommunications","services_manufacturing","services_mining","services_other","services_professional_scientific_and_technical","services_public_administration_and_safety","services_rental_hiring_and_real_estate","services_retail_trade","services_transport_postal_and_warehousing","services_wholesale_trade","ev_non_residential_bays"
"66","257_2020","Elsewhere",0,0,0,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","258_2006","Elsewhere",0,0,0,0,100,0,258,2006,0,0,43,5,52,196,0,6626,0,20399,0,0,0,664,0,0,1053,0,0,0,1706,0,0,799,0,3941,0,0,0,0,0,0,0,5386,0,0,0,0,0,0,0,0,0,0,9,69,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,NA
"68","258_2007","Elsewhere",0,0,0,0,100,0,258,2007,0,10,43,5,52,196,0,6413,0,20399,0,0,0,664,0,0,830,0,0,0,1910,0,0,799,0,3843,0,0,0,0,0,0,0,5691,0,0,0,0,0,0,0,0,0,0,9,69,2,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,1,0,0,NA
"69","259_2018","Elsewhere",0,0,0,0,100,0.201680672268908,259,2018,0,90,0,8,9,0,0,2504,0,0,0,0,0,1947,0,0,15839,0,0,0,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10968,0,0,0,2208,0,0,0,60,11,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,NA
"70","259_2019","Elsewhere",0,0,0,0,100,0.079155672823219,259,2019,0,90,0,8,9,0,0,2504,0,0,0,0,0,1947,0,0,15839,0,0,0,2377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10968,0,0,0,2208,0,0,0,60,11,1,0,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0,0,0,NA
"71","260_2013","Elsewhere",0,0,0,0,100,0,260,2013,320,157,0,0,61,0,0,4271,0,0,606,0,0,846,9027,0,2148,0,0,0,3142,0,0,541,0,5209,0,1459,0,0,0,0,1442,0,0,0,0,0,0,0,2082,0,0,0,83,0,3,2,0,0,0,0,0,0,2,0,2,0,0,1,0,0,5,1,0,NA
"72","260_2017","Elsewhere",0.34,54.6666666666667,45.3333333333333,0,0,0.806666666666667,260,2017,250,120,0,0,59,187,0,5110,0,0,0,0,0,0,9027,0,1815,0,0,0,3130,0,0,541,0,5496,0,2533,0,0,0,0,1442,6696,0,0,3060,0,0,0,1018,0,0,0,83,0,5,1,0,0,1,0,0,0,1,0,2,0,1,1,0,0,7,0,0,NA
"73","260_2019","Elsewhere",0.3,29.1666666666667,63.3333333333333,7.5,0,1.11666666666667,260,2019,250,178,13,0,206,187,0,8386,0,0,606,0,0,0,9522,0,1010,0,0,0,4584,0,0,395,0,16740,0,2539,0,0,0,0,2600,6696,0,0,0,0,0,0,892,0,0,0,83,65,5,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1,8,0,0,NA
"74","263_2012","Elsewhere",0,0,0,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","263_2014","Elsewhere",0.300353356890459,69.6113074204947,30.3886925795053,0,0,0,263,2014,0,60,0,0,282,88,0,11153,0,0,0,1675,0,0,0,0,16248,0,7860,0,10528,0,0,4096,0,18472,0,0,0,0,0,0,0,3348,0,0,17775,0,0,0,3752,0,0,454,66,197,2,0,0,0,1,0,3,0,2,0,0,0,12,5,2,1,3,0,1,NA
"76","263_2018","Elsewhere",0,0,0,0,100,0.0625,263,2018,0,143,12,0,562,0,0,10724,0,0,980,1518,0,417,0,0,19872,0,0,0,12988,0,0,3564,0,32720,0,385,0,0,0,0,0,3348,0,0,10260,0,0,0,353,0,0,0,150,197,5,0,0,1,0,2,2,1,2,0,0,0,15,6,2,1,4,0,0,NA
"77","264_2014","Elsewhere",0,20.1492537313433,79.8507462686567,0,0,0,264,2014,0,98,98,0,0,0,0,1605,0,10674,618,0,0,0,0,0,972,0,0,0,0,0,0,1748,0,0,0,0,0,0,0,0,0,0,0,0,46460,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,NA
"78","264_2017","Elsewhere",0.0324074074074074,48.6111111111111,50.462962962963,0.925925925925926,0,0.356481481481481,264,2017,0,98,98,0,520,0,0,13496,0,10674,989,0,0,0,0,0,0,0,0,0,5612,0,0,2478,0,35951,0,0,0,0,0,0,0,0,0,0,19800,0,0,11696,5004,0,0,0,0,240,2,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,1,0,1,NA
"79","264_2019","Elsewhere",0.224154589371981,33.6231884057971,60.5797101449275,5.79710144927536,0,0.454106280193237,264,2019,0,60,0,0,745,0,0,19938,0,10674,853,4324,0,0,0,0,3468,0,0,0,5724,0,0,0,0,48198,0,0,0,0,0,0,151,0,0,0,67804,0,0,8748,3392,0,0,0,0,248,2,0,0,1,1,1,0,0,0,1,0,0,0,2,0,1,1,0,1,NA
"80","265_2005","Elsewhere",0,0,0,0,100,0,265,2005,0,492,16,11,6,323,0,11068,0,8556,1235,0,0,1529,0,0,15489,0,16411,0,0,0,0,1168,0,500,0,915,0,0,0,0,0,13090,0,0,0,0,0,0,5538,0,0,465,456,7,7,3,0,0,0,2,0,0,0,1,2,0,12,6,0,1,3,0,1,NA
"81","265_2014","Elsewhere",0,54.5454545454545,45.4545454545455,0,0,0,265,2014,0,562,117,9,11,473,388,13996,0,13372,1032,0,0,1267,0,0,10759,0,15538,0,5304,0,0,1168,0,810,0,1046,0,0,0,0,0,11508,0,0,10359,0,0,0,1388,0,0,230,322,165,10,3,0,0,1,4,0,0,0,0,1,0,8,1,1,2,2,0,1,NA
"82","265_2016","Elsewhere",0.272727272727273,52.2727272727273,45.4545454545455,2.27272727272727,0,0.454545454545455,265,2016,0,612,117,9,165,473,388,15982,0,21587,1280,0,0,1267,0,0,9112,0,8041,0,5487,0,0,427,0,9724,0,922,0,0,0,0,0,11508,0,0,0,0,0,0,822,0,0,200,325,171,11,2,0,0,1,6,0,0,0,0,1,0,7,3,1,2,1,0,1,NA
"83","265_2017","Elsewhere",0.679802955665025,54.1871921182266,40.3940886699507,5.41871921182266,0,0.354679802955665,265,2017,0,612,117,9,165,473,388,15982,0,21587,1280,0,0,1267,0,0,9112,0,8041,0,5487,0,0,427,0,9724,0,922,0,0,0,0,0,11508,0,0,0,0,0,0,822,0,0,200,325,171,11,2,0,0,1,6,0,0,0,0,1,0,7,3,1,2,1,0,1,NA
"84","265_2020","Elsewhere",0,0,0,0,100,0.0640512409927942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","266_2003","Elsewhere",0,0,0,0,100,0,266,2003,350,162,74,3,2,97,0,957,0,50059,1060,0,0,453,0,0,1984,0,0,0,0,0,0,2997,0,0,0,572,0,0,0,0,0,2085,0,0,0,0,0,0,676,0,1715,0,76,2,5,0,0,0,0,11,0,0,0,0,0,0,3,0,0,0,1,0,0,NA
"86","266_2008","Elsewhere",0,0,0,0,100,0,266,2008,350,181,100,0,3,214,0,11392,0,36677,982,3,0,0,0,0,2765,0,0,0,0,0,0,3164,0,0,0,723,0,0,0,0,0,4343,0,0,0,0,920,0,0,0,3460,0,70,6,5,0,0,0,0,19,0,0,1,1,0,0,2,5,0,0,2,0,0,NA
"87","271_2007","Elsewhere",0,0,0,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","271_2012","Elsewhere",0,0,0,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","271_2014","Elsewhere",0,0,0,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","271_2017","Elsewhere",0,0,2.4390243902439,0,97.5609756097561,0,271,2017,0,24,6,0,0,0,0,11266,0,0,0,0,0,0,0,0,6498,0,0,0,0,0,0,116765,0,0,0,0,0,0,0,0,0,96960,0,0,0,0,0,0,0,0,0,0,627,0,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"91","28_2017","CBD",1.02592592592593,31.8518518518519,51.4814814814815,16.6666666666667,0,0.303703703703704,28,2017,0,1091,170,0,37,0,18142,61949,0,0,7722,11943,3343,0,0,0,96056,0,31729,0,1932,0,0,3607,0,7194,0,3797,0,159,0,0,0,0,0,0,50850,0,6475,0,3925,0,0,696,52,20,26,7,0,1,3,1,0,31,27,3,0,1,11,28,6,5,28,1,2,NA
"92","303_2017","Elsewhere",2.47368421052632,63.1578947368421,21.0526315789474,15.7894736842105,0,0.736842105263158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","317_2017","Elsewhere",1.32352941176471,11.7647058823529,88.2352941176471,0,0,1.76470588235294,317,2017,0,35,0,4,75,0,0,1764,0,0,0,0,0,705,0,0,0,0,0,0,0,0,0,0,0,5741,0,0,0,0,0,0,0,0,0,0,0,0,0,2923,0,0,0,0,4,79,1,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,NA
"94","317_2018","Elsewhere",0.965034965034965,41.958041958042,55.9440559440559,2.0979020979021,0,0.867132867132867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","319_2019","Elsewhere",2.3972602739726,13.3561643835616,50,36.6438356164384,0,0.465753424657534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","32_2019","CBD",0.496124031007752,34.8837209302326,56.9767441860465,8.13953488372093,0,0.310077519379845,32,2019,0,921,170,0,104,0,9610,49080,0,0,1829,6578,1046,0,0,0,113755,0,0,0,25478,0,2436,2245,0,7103,0,2685,0,0,0,0,0,0,0,0,30676,0,1746,0,20205,0,0,0,705,14,27,19,1,0,2,4,2,34,8,4,2,4,17,91,7,4,6,6,0,NA
"97","333_2019","Elsewhere",0,0,0,100,0,0,333,2019,0,50,40,29,24,0,0,796,0,0,272,0,0,4784,0,0,1371,0,0,0,0,0,0,812,0,2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1586,0,0,0,21,33,2,0,0,0,0,2,0,3,0,0,0,0,1,0,0,2,3,0,1,NA
"98","334_2017","Elsewhere",1.03260869565217,67.3913043478261,28.2608695652174,4.34782608695652,0,0.934782608695652,334,2017,0,4,2,39,7,0,0,498,0,0,0,0,0,4849,0,0,1487,0,0,0,0,0,0,829,0,942,0,323,0,0,0,0,0,0,0,0,0,0,217,2023,1458,0,0,0,19,25,2,0,0,0,0,0,0,1,2,0,2,0,1,3,0,0,2,0,0,NA
"99","334_2019","Elsewhere",0.0666666666666667,40,60,0,0,2.13333333333333,334,2019,0,4,8,41,85,0,0,4247,0,0,0,0,0,5204,0,0,1684,0,0,0,2444,0,0,829,0,8991,0,323,0,0,0,0,0,0,0,0,0,0,0,0,1411,0,0,0,119,26,2,0,0,0,0,0,0,1,1,0,2,0,1,4,0,0,2,1,0,NA
"100","336_2014","Elsewhere",1.19230769230769,15.3846153846154,50,34.6153846153846,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","336_2018","Elsewhere",0,84.0909090909091,13.6363636363636,2.27272727272727,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","336_2020","Elsewhere",1.20512820512821,12.8205128205128,87.1794871794872,0,0,0.256410256410256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","339_2015","Elsewhere",0,50,50,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"104","343_2012","Elsewhere",0,80,20,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"105","345_2018","Elsewhere",0,33.3333333333333,22.2222222222222,44.4444444444444,0,0,345,2018,140,416,309,36,31,0,0,1194,0,0,2471,0,500,5382,0,0,2037,0,0,0,1110,0,0,2525,0,2419,0,4143,0,0,0,0,1892,0,0,0,0,0,317,0,1420,0,0,38,63,16,17,1,0,3,0,3,1,4,5,0,1,0,11,3,0,2,6,1,0,NA
"106","347_2015","Elsewhere",0,75,25,0,0,0,347,2015,50,60,0,50,24,0,0,338,0,0,0,0,0,6173,0,0,0,0,0,0,0,0,0,1850,0,2363,0,0,0,0,0,0,0,0,0,0,1317,0,0,0,0,0,0,0,1,26,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,NA
"107","35_2019","CBD",0,100,0,0,0,0,35,2019,1550,1400,258,0,84,0,21059,31734,0,3576,4201,3512,4510,0,0,0,14123,0,0,0,0,0,385,601,0,5810,0,21261,1161,0,0,0,4358,0,0,0,0,0,5003,0,9660,1169,4088,0,0,0,33,13,0,5,3,13,1,11,41,0,80,0,68,38,0,9,121,1,22,0
"108","353_2018","Elsewhere",1.14285714285714,0,42.8571428571429,57.1428571428571,0,1.42857142857143,353,2018,0,80,8,56,169,0,3852,4539,0,0,0,0,0,9585,0,0,1449,0,0,0,3002,0,0,22706,0,12048,0,458,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,0,0,81,165,3,0,0,0,0,1,0,0,7,0,1,0,1,1,0,0,1,0,0,NA
"109","353_2019","Elsewhere",0.164179104477612,100,0,0,0,0.164179104477612,353,2019,0,80,8,56,169,0,3852,4539,0,0,0,0,0,9585,0,0,1449,0,0,0,3002,0,0,22706,0,12048,0,458,0,0,0,0,0,0,0,0,0,0,0,0,1556,0,0,0,81,165,3,0,0,0,0,1,0,0,7,0,1,0,1,1,0,0,1,0,0,NA
"110","354_2020","Elsewhere",1.1,0,20,80,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","356_2016","Elsewhere",0,11.7647058823529,52.9411764705882,35.2941176470588,0,0,356,2016,0,134,32,53,19,0,0,728,0,0,598,4548,0,9742,0,0,1497,0,0,0,0,0,0,1917,0,2082,0,0,0,0,0,0,1540,0,0,0,0,0,0,0,1174,0,1324,0,30,57,4,1,0,0,0,3,0,0,0,1,2,0,5,5,1,1,4,0,3,NA
"112","357_2008","Elsewhere",0,0,0,0,100,0,357,2008,0,223,25,15,94,0,0,7010,0,3777,894,0,0,1803,0,0,6951,0,0,0,0,0,0,5568,0,11463,0,468,0,0,0,0,4411,0,0,0,0,0,0,0,2247,0,0,0,131,133,3,2,0,1,1,2,0,2,1,3,3,0,8,4,0,1,3,1,0,NA
"113","358_2009","Elsewhere",0,0,0,0,100,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","361_2005","Elsewhere",0,0,0,0,100,0,361,2005,150,139,12,2,85,69,0,2392,0,0,901,0,0,0,0,0,2062,0,0,0,0,0,0,187,0,4737,0,558,0,0,0,0,0,1309,0,0,0,0,1110,0,3624,0,0,20,35,77,4,1,1,0,1,0,0,0,1,2,0,0,5,5,0,0,2,1,0,NA
"115","361_2012","Elsewhere",0,0,0,0,100,0,361,2012,150,193,12,1,142,69,0,3791,0,0,727,0,0,0,0,0,3983,0,0,0,3886,0,0,187,0,8136,0,473,0,0,0,0,610,1309,0,0,0,0,0,0,582,0,0,0,21,113,5,1,0,0,1,0,0,0,0,2,0,0,5,3,1,0,1,0,0,NA
"116","362_2007","Elsewhere",0,0,0,0,100,0,362,2007,330,75,21,1,26,60,783,2195,0,1674,797,0,538,0,0,0,1212,0,0,0,0,0,0,419,0,1783,0,2996,0,0,0,0,1186,1000,0,0,0,0,0,0,970,0,1660,0,14,3,6,2,0,0,0,2,0,0,4,1,0,0,2,1,0,0,7,0,0,NA
"117","362_2014","Elsewhere",0,50.9090909090909,49.0909090909091,0,0,0,362,2014,330,166,24,1,28,60,705,2819,0,1729,884,0,604,0,0,0,1591,0,0,0,0,0,0,332,0,1721,0,2456,0,0,0,0,1153,1105,0,0,4052,0,0,0,0,0,0,0,20,5,8,1,0,0,0,3,0,0,5,0,0,0,1,0,0,0,7,0,0,NA
"118","365_2020","Elsewhere",1.16326530612245,12.2448979591837,65.3061224489796,22.4489795918367,0,0.36734693877551,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","366_2016","Elsewhere",0.927536231884058,50.7246376811594,49.2753623188406,0,0,0,366,2016,0,70,0,11,0,0,2033,603,0,0,0,0,0,1733,0,0,0,0,0,0,0,0,0,1260,0,0,0,0,0,0,0,0,0,0,0,0,17190,0,0,0,0,0,0,0,16,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"120","368_2015","Elsewhere",1,51.5151515151515,41.4141414141414,7.07070707070707,0,0.606060606060606,368,2015,0,35,20,52,86,0,2379,1998,0,0,0,0,0,9041,0,0,0,0,0,0,936,0,0,2520,0,6172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,123,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0
"121","368_2019","Elsewhere",12,100,0,0,0,10,368,2019,0,35,20,52,217,0,4116,6206,0,0,0,0,0,9041,0,0,490,0,0,0,4678,0,0,3334,0,15584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,281,3,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,NA
"122","369_2014","Elsewhere",0,23.8095238095238,71.4285714285714,4.76190476190476,0,0,369,2014,50,130,4,15,56,0,0,1686,0,0,728,0,0,2124,0,0,1254,0,0,0,2483,0,0,976,0,5706,0,455,0,0,0,0,713,0,0,0,0,0,0,0,293,0,0,0,25,48,3,0,0,0,0,0,0,0,1,1,1,0,3,4,0,2,2,3,0,NA
"123","370_2013","Elsewhere",1.17241379310345,58.6206896551724,41.3793103448276,0,0,0.482758620689655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","370_2017","Elsewhere",0.911111111111111,73.3333333333333,26.6666666666667,0,0,0,370,2017,0,18,0,39,85,0,0,1584,0,0,0,0,0,6888,0,0,702,0,0,0,2213,0,0,397,0,7729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,2,0,0,0,1,0,1,0,0,0,0,0,0,3,0,1,1,1,0,NA
"125","375_2005","Elsewhere",0,0,0,0,100,0,375,2005,356,290,0,1,82,228,0,8931,0,0,901,0,0,0,0,0,7750,0,12850,0,13460,0,0,3148,0,7540,0,0,0,0,0,0,0,10634,0,0,0,0,0,0,512,0,0,356,275,55,3,3,0,1,1,2,0,1,1,4,0,1,11,13,0,2,0,1,4,NA
"126","375_2019","Elsewhere",0,0,0,0,100,0.174615384615385,375,2019,0,60,0,1,82,0,0,7787,0,0,0,0,0,910,0,0,5842,0,17998,0,4293,0,0,3329,0,6802,0,0,0,0,0,0,0,0,0,0,3992,0,14316,0,1879,0,0,556,66,52,1,0,0,0,2,1,0,0,3,0,1,0,3,3,1,0,0,0,0,NA
"127","376_2016","Elsewhere",0.742290748898678,42.7312775330396,57.2687224669604,0,0,0.295154185022026,376,2016,100,95,16,1,142,0,0,7127,0,0,0,0,530,0,0,0,3956,0,0,0,5553,0,0,2362,0,10543,0,0,0,0,0,0,0,0,0,0,45840,0,0,0,6469,0,0,108,65,168,1,2,0,15,0,0,1,0,5,0,0,0,4,3,1,0,1,1,0,NA
"128","377_2004","Elsewhere",0,0,0,0,100,0,377,2004,317,201,28,17,46,174,0,3715,0,0,1093,0,1927,2231,0,0,7882,0,0,0,2414,0,0,3032,0,2493,0,0,0,0,0,0,0,3217,0,0,370,0,0,0,4774,0,842,0,213,50,6,1,0,1,1,1,0,0,4,0,2,0,8,11,0,0,1,1,2,NA
"129","377_2011","Elsewhere",0,0,0,0,100,0,377,2011,317,310,29,22,47,154,0,5137,0,382,1254,0,3554,3036,0,0,7327,0,0,0,2426,0,0,2226,0,2610,0,0,0,0,0,0,0,6244,0,0,756,0,0,0,3696,0,0,0,184,15,6,5,0,0,1,2,0,1,31,3,1,0,8,17,0,0,2,0,4,NA
"130","377_2018","Elsewhere",0,100,0,0,0,1.09090909090909,377,2018,317,334,93,29,46,270,0,5202,0,807,1174,0,4226,4848,0,0,5103,0,0,0,2809,0,0,1922,0,3044,0,0,0,0,0,0,0,5858,0,0,1770,0,0,0,2350,0,0,0,141,25,7,3,0,0,1,2,0,0,37,0,1,0,5,16,0,0,0,0,0,NA
